id,y_true,svm_pred,nb_pred,dt_pred,softmax_pred
1149,0,0,0,0,0
1150,1,1,0,1,1
1151,1,1,1,1,1
1152,1,1,0,0,0
1153,1,0,1,0,0
1154,1,1,1,1,1
1155,1,0,0,0,0
1156,1,1,0,0,1
1157,1,1,1,1,1
1158,1,1,0,1,0
1159,0,1,0,1,1
1160,1,1,1,1,1
1161,0,1,0,1,1
1162,0,1,0,1,1
1163,0,0,1,1,1
1164,1,0,0,0,0
1165,1,1,1,1,1
1166,0,1,1,1,1
1167,0,0,0,0,0
1168,1,1,1,1,1
1169,0,0,0,0,0
1170,0,0,0,0,0
1171,0,0,0,0,0
1172,1,1,1,1,1
1173,1,1,1,1,1
1174,0,1,1,1,1
1175,0,0,0,0,0
1176,1,1,1,1,1
1177,0,0,0,0,0
1178,0,0,0,0,0
1179,1,1,1,1,1
1180,1,1,1,1,1
1181,0,0,0,0,0
1182,1,1,1,1,1
1183,0,0,0,0,0
1184,0,0,0,0,0
1185,0,0,0,1,0
1186,0,0,0,0,0
1187,1,1,0,1,0
1188,1,1,0,1,1
1189,1,1,1,1,1
1190,1,1,0,1,0
1191,0,0,0,1,0
1192,0,0,0,0,0
1193,0,1,1,1,1
1194,1,1,0,1,1
1195,0,0,0,0,0
1196,1,1,0,0,0
1197,1,1,1,1,1
1198,1,1,1,1,1
1199,0,1,1,1,1
1200,0,0,0,0,0
1201,0,0,0,0,0
1202,0,0,0,0,0
1203,0,0,0,0,0
1204,0,0,0,0,0
1205,0,0,0,0,0
1206,1,1,1,1,1
1207,0,0,1,0,0
1208,1,1,1,1,1
1209,1,1,0,1,0
1210,1,1,0,1,0
1211,0,1,1,1,1
1212,1,1,1,1,1
1213,0,1,0,1,1
1214,1,1,1,1,1
1215,0,0,0,0,0
1216,0,0,0,0,0
1217,1,1,1,1,1
1218,1,0,0,1,0
1219,1,1,1,1,1
1220,1,1,1,1,1
1221,0,0,0,0,0
1222,0,0,0,0,0
1223,0,0,0,0,0
1224,1,1,1,1,1
1225,0,0,0,0,0
1226,0,0,0,0,0
1227,0,1,1,1,1
1228,1,1,0,1,1
1229,0,0,0,0,0
1230,0,0,0,0,0
1231,0,0,0,0,0
1232,0,0,0,0,0
1233,1,1,0,1,1
1234,1,1,1,1,1
1235,0,1,1,1,1
1236,1,1,1,1,1
1237,1,1,0,0,0
1238,1,1,1,1,1
1239,1,1,0,1,1
1240,0,0,0,0,0
1241,1,1,1,1,1
1242,1,1,0,0,0
1243,1,1,0,1,1
1244,1,1,0,1,1
1245,0,0,0,0,0
1246,1,1,1,1,1
1247,1,1,1,0,1
1248,1,0,0,0,0
1249,0,0,0,0,0
1250,1,1,1,1,1
1251,0,0,0,0,0
1252,0,0,0,0,0
1253,0,0,0,0,0
1254,0,0,0,0,0
1255,1,0,0,0,0
1256,0,0,0,0,0
1257,1,1,1,1,1
1258,1,1,0,1,1
1259,1,1,1,1,1
1260,0,0,0,0,0
1261,0,0,0,0,0
1262,1,1,0,0,0
1263,1,1,1,1,0
1264,1,0,0,1,0
1265,0,0,0,0,0
1266,1,1,0,1,1
1267,0,1,0,1,1
1268,1,0,0,0,0
1269,1,1,1,1,1
1270,0,0,1,1,1
1271,1,1,1,1,1
1272,1,1,0,1,1
1273,1,1,1,1,1
1274,0,1,1,1,1
1275,0,0,1,0,1
1276,0,0,0,0,0
1277,0,0,0,0,0
1278,0,0,0,0,0
1279,1,1,1,1,1
1280,0,0,0,0,0
1281,0,0,0,0,0
1282,1,0,0,0,0
1283,0,0,0,0,0
1284,0,0,0,0,0
1285,0,0,0,1,1
1286,1,1,1,1,1
1287,1,1,1,1,1
1288,1,1,1,1,1
1289,0,0,0,0,0
1290,1,1,1,1,1
1291,1,1,0,1,1
1292,0,0,0,1,0
1293,1,1,1,0,1
1294,0,0,0,0,0
1295,1,1,1,1,1
1296,1,1,1,1,1
1297,0,1,1,1,1
1298,0,0,0,1,1
1299,1,1,0,1,1
1300,1,1,1,1,1
1301,0,0,0,0,0
1302,0,1,0,1,1
1303,1,1,1,1,1
1304,1,1,1,1,1
1305,1,1,0,0,0
1306,1,1,1,1,1
1307,1,1,0,1,1
1308,0,0,0,0,0
1309,1,1,1,1,1
1310,0,0,0,0,0
1311,1,1,1,1,1
1312,0,0,0,0,0
1313,1,1,1,1,1
1314,0,0,0,0,0
1315,0,0,0,0,0
1316,0,1,0,1,1
1317,1,1,1,1,1
1318,0,1,1,1,1
1319,1,1,1,0,1
1320,0,0,0,0,0
1321,1,1,1,1,1
1322,1,1,0,1,1
1323,1,1,1,1,1
1324,1,1,1,1,1
1325,1,0,0,0,0
1326,0,0,0,0,0
1327,0,1,0,1,1
1328,1,1,1,1,1
1329,0,1,1,1,1
1330,1,1,1,1,1
1331,1,1,0,0,0
1332,1,1,1,1,1
1333,0,0,0,0,0
1334,1,1,1,1,1
1335,0,0,0,0,0
1336,0,0,0,0,0
1337,0,0,0,0,0
1338,1,1,0,1,1
1339,0,0,0,0,0
1340,0,0,0,0,0
1341,0,0,0,0,0
1342,0,1,1,1,1
1343,0,0,0,0,0
1344,1,1,0,1,1
1345,1,1,1,1,1
1346,1,0,0,0,0
1347,0,0,0,0,0
1348,0,0,1,1,0
1349,0,0,1,1,1
1350,0,0,0,0,0
1351,0,0,0,0,0
1352,0,0,0,0,0
1353,1,1,1,1,1
1354,1,1,1,1,1
1355,1,0,0,1,1
1356,1,1,1,0,0
1357,0,0,0,0,0
1358,0,0,0,1,0
1359,1,1,1,1,1
1360,0,0,0,0,0
1361,0,1,1,1,1
1362,0,0,0,0,0
1363,1,1,1,1,1
1364,0,0,0,0,0
1365,1,1,1,1,1
1366,0,1,1,1,1
1367,1,0,0,0,0
1368,1,0,0,0,0
1369,1,1,1,1,1
1370,1,1,1,1,1
1371,0,0,0,0,0
1372,1,0,0,0,0
1373,0,0,0,0,0
1374,0,0,0,0,0
1375,0,0,0,0,0
1376,0,0,0,0,0
1377,1,1,1,1,1
1378,0,1,1,1,1
1379,0,1,1,1,1
1380,0,0,0,0,0
1381,0,0,0,0,0
1382,0,0,0,0,0
1383,1,1,1,1,1
1384,1,1,1,1,1
1385,0,0,0,1,0
1386,0,0,0,0,0
1387,1,1,0,1,1
1388,0,0,0,0,0
1389,0,0,0,0,0
1390,0,1,1,1,1
1391,0,0,0,0,0
1392,1,1,1,1,1
1393,0,0,0,0,0
1394,1,1,1,1,1
1395,1,1,0,1,0
1396,0,0,0,1,0
1397,0,0,0,0,0
1398,1,1,1,1,1
1399,0,1,1,1,1
1400,0,1,0,1,1
1401,0,0,0,0,0
1402,0,0,0,0,0
1403,1,1,1,1,1
1404,1,0,0,0,0
1405,0,0,0,0,0
1406,0,0,0,0,0
1407,0,1,0,1,1
1408,1,1,0,1,0
1409,0,0,0,0,0
1410,0,0,0,0,0
1411,0,0,0,0,0
1412,0,0,0,0,0
1413,1,1,1,1,1
1414,1,1,1,1,1
1415,1,1,1,1,1
1416,0,0,0,0,0
1417,1,1,0,1,1
1418,0,0,1,1,1
1419,1,1,1,1,1
1420,0,0,0,0,0
1421,0,0,0,0,0
1422,1,1,0,0,0
1423,1,1,0,0,0
1424,0,0,0,0,0
1425,0,0,0,0,0
1426,1,1,1,0,0
1427,1,1,1,1,1
1428,0,0,1,1,1
1429,0,0,0,0,0
1430,1,1,0,0,0
1431,0,0,1,1,1
1432,0,0,0,0,0
1433,1,1,1,1,1
1434,1,1,1,1,1
1435,0,0,0,0,0
1436,0,1,1,1,1
1437,0,0,0,0,0
1438,1,1,1,1,1
1439,1,1,1,1,1
1440,0,0,0,0,0
1441,0,0,0,0,0
1442,0,1,0,1,1
1443,1,0,0,0,0
1444,1,1,1,1,1
1445,1,1,1,1,1
1446,1,1,1,1,1
1447,1,1,1,1,1
1448,0,0,0,0,0
1449,0,1,1,1,1
1450,1,1,1,1,1
1451,0,0,0,0,0
1452,0,1,0,1,1
1453,0,1,1,1,1
1454,0,0,0,0,0
1455,1,1,1,1,1
1456,1,1,1,1,1
1457,0,0,0,0,0
1458,1,1,1,1,1
1459,0,0,0,0,0
1460,0,0,0,0,0
1461,1,1,1,1,1
1462,0,0,0,0,0
1463,1,1,0,1,1
1464,0,0,0,0,0
1465,1,1,1,1,1
1466,1,1,0,1,1
1467,1,1,1,1,1
1468,0,0,0,0,0
1469,1,1,1,1,1
1470,0,0,0,0,0
1471,1,1,1,1,1
1472,0,0,0,0,0
1473,1,1,1,1,1
1474,1,1,1,1,1
1475,1,1,1,1,1
1476,0,1,1,1,1
1477,0,0,0,0,0
1478,1,1,0,1,1
1479,1,1,0,0,0
1480,0,0,0,0,0
1481,1,1,1,1,0
1482,1,1,0,1,1
1483,1,1,1,1,1
1484,1,1,0,0,0
1485,0,0,0,0,0
1486,0,0,0,0,0
1487,0,0,0,0,0
1488,1,0,0,0,0
1489,0,1,0,1,1
1490,0,1,1,1,1
1491,0,1,0,1,1
1492,1,0,0,0,0
1493,0,0,0,0,0
1494,1,1,1,1,1
1495,0,1,1,1,1
1496,0,0,0,0,0
1497,1,1,0,1,1
1498,0,0,0,0,0
1499,0,0,0,0,0
1500,1,1,1,1,1
1501,1,1,1,1,1
1502,0,0,0,0,0
1503,0,1,0,1,1
1504,1,1,1,1,1
1505,1,1,0,0,0
1506,1,1,0,1,1
1507,1,1,1,1,1
1508,0,0,0,0,0
1509,1,1,1,1,1
1510,1,1,0,1,1
1511,1,1,1,1,1
1512,0,0,0,0,0
1513,0,0,0,0,0
1514,0,0,0,0,0
1515,0,0,0,0,0
1516,0,0,0,1,1
1517,1,1,1,1,1
1518,1,1,1,0,0
1519,0,0,0,0,0
1520,1,1,1,1,1
1521,1,1,1,1,1
1522,0,0,0,0,0
1523,0,0,0,0,0
1524,0,0,1,1,0
1525,0,1,0,1,1
1526,0,0,0,0,0
1527,1,1,1,1,1
1528,0,0,0,0,0
1529,1,1,1,1,1
1530,1,1,1,1,1
1531,1,1,1,1,1
1532,0,1,1,1,1
1533,0,0,0,1,1
1534,1,1,1,1,1
1535,1,1,1,1,1
1536,0,0,0,0,0
1537,0,0,0,0,0
1538,0,0,0,0,0
1539,0,0,0,0,0
1540,0,0,0,0,0
1541,0,0,0,0,0
1542,0,0,0,0,0
1543,1,1,0,1,1
1544,0,0,0,0,0
1545,1,1,1,1,1
1546,0,0,0,0,0
1547,1,1,1,1,1
1548,0,0,0,0,0
1549,1,1,1,1,1
1550,1,1,0,1,0
1551,1,1,1,1,1
1552,1,1,0,1,1
1553,0,1,0,1,1
1554,0,0,0,0,0
1555,0,0,0,0,0
1556,1,0,1,0,0
1557,1,1,1,1,1
1558,0,0,0,0,0
1559,1,1,0,1,1
1560,1,1,1,1,1
1561,0,0,0,0,0
1562,1,1,1,1,1
1563,0,0,0,0,0
1564,0,0,0,0,0
1565,0,0,0,0,0
1566,0,0,0,0,0
1567,1,1,0,1,0
1568,0,0,0,0,0
1569,0,0,0,0,0
1570,0,0,0,0,0
1571,0,0,0,0,0
1572,0,0,0,0,0
1573,0,0,0,0,0
1574,1,1,1,1,1
1575,0,0,0,0,0
1576,0,0,0,0,0
1577,1,1,1,1,1
1578,1,1,1,1,1
1579,0,0,0,0,0
1580,1,1,0,0,0
1581,0,0,0,0,0
1582,0,0,0,0,0
1583,0,1,0,1,0
1584,1,1,1,0,0
1585,0,0,0,0,0
1586,0,0,0,0,0
1587,0,0,1,0,0
1588,1,1,1,1,1
1589,0,1,1,1,1
1590,1,1,1,1,1
1591,0,0,0,0,0
1592,1,1,0,1,1
1593,0,0,0,0,0
1594,0,0,0,0,0
1595,0,0,0,1,1
1596,1,1,1,1,1
1597,0,0,0,0,0
1598,0,0,0,0,0
1599,0,1,0,1,1
1600,0,1,1,1,1
1601,1,1,1,1,1
1602,0,0,0,1,0
1603,0,1,0,1,1
1604,1,1,1,1,1
1605,0,0,0,0,0
1606,0,0,0,0,0
1607,1,1,1,1,1
1608,0,0,0,0,0
1609,0,1,0,1,1
1610,1,1,1,1,1
1611,1,1,0,0,0
1612,1,1,1,1,1
1613,0,1,1,1,1
1614,1,1,1,1,1
1615,0,0,0,0,0
1616,1,0,0,0,0
1617,0,0,0,0,0
1618,0,0,0,0,0
1619,0,0,0,0,0
1620,0,0,0,0,0
1621,0,0,0,0,0
1622,1,1,0,1,1
1623,0,0,0,0,0
1624,1,1,1,1,1
1625,1,1,1,1,1
1626,0,0,0,1,1
1627,1,1,1,1,1
1628,1,1,1,1,1
1629,0,0,1,0,0
1630,1,1,1,1,1
1631,0,0,0,0,0
1632,1,1,1,1,1
1633,0,0,0,0,0
1634,1,1,0,1,1
1635,1,0,0,1,0
1636,1,1,1,1,1
1637,0,0,0,0,0
1638,0,1,1,1,1
1639,0,1,0,1,1
1640,1,1,1,1,1
1641,0,1,1,1,1
1642,0,0,0,0,0
1643,1,1,1,1,1
1644,1,0,0,0,0
1645,0,0,0,0,0
1646,1,1,1,1,1
1647,0,1,0,1,0
1648,1,1,1,1,1
1649,0,0,0,0,0
1650,0,1,1,1,1
1651,1,1,1,1,1
1652,0,0,0,0,0
1653,1,1,1,1,1
1654,0,1,1,1,1
1655,0,0,0,0,0
1656,1,1,1,0,0
1657,1,0,0,1,0
1658,1,1,0,1,1
1659,1,1,1,1,1
1660,0,0,0,0,0
1661,1,1,1,1,1
1662,1,0,0,0,0
1663,0,0,0,1,1
1664,1,1,1,1,1
1665,1,1,1,1,1
1666,1,1,1,1,1
1667,0,0,0,0,0
1668,0,0,0,0,0
1669,1,1,1,1,1
1670,0,0,1,0,1
1671,1,0,0,0,0
1672,0,1,0,1,0
1673,1,1,0,1,1
1674,1,1,0,0,0
1675,1,1,1,1,1
1676,0,0,0,0,0
1677,0,1,0,0,0
1678,0,1,1,0,1
1679,0,0,0,0,0
1680,1,1,1,1,1
1681,0,0,0,0,0
1682,1,1,1,1,1
1683,0,0,0,0,0
1684,0,0,0,0,1
1685,0,1,1,1,1
1686,0,1,0,1,1
1687,0,0,0,0,0
1688,0,0,0,0,0
1689,1,1,1,1,1
1690,0,0,0,0,0
1691,1,1,1,1,1
1692,1,1,0,1,0
1693,0,0,0,0,0
1694,1,1,1,0,1
1695,1,1,1,1,1
1696,1,1,1,1,1
1697,0,0,0,0,0
1698,1,1,1,1,1
1699,1,1,0,1,1
1700,0,0,1,0,0
1701,0,0,0,1,1
1702,0,0,0,0,0
1703,1,0,0,0,0
1704,1,1,1,1,1
1705,0,0,0,0,0
1706,0,0,0,0,0
1707,0,0,0,0,0
1708,1,1,1,0,1
1709,1,1,0,0,0
1710,0,0,0,0,0
1711,0,0,0,0,0
1712,0,0,1,1,0
1713,0,0,0,0,0
1714,1,1,1,1,1
1715,1,1,1,1,1
1716,0,1,1,1,1
1717,0,0,0,0,0
1718,0,0,0,0,0
1719,1,1,1,1,1
1720,1,1,1,1,1
1721,1,1,1,1,1
1722,1,1,1,1,1
1723,0,0,0,0,0
1724,0,0,0,0,0
1725,1,1,1,1,1
1726,0,1,0,1,1
1727,0,0,0,0,0
1728,0,0,0,0,0
1729,1,1,1,1,1
1730,1,1,1,1,1
1731,1,1,1,1,1
1732,1,1,0,1,1
1733,0,0,0,0,0
1734,1,0,0,1,0
1735,0,0,0,0,0
1736,0,0,0,0,0
1737,1,1,1,1,1
1738,0,0,1,0,0
1739,1,1,1,1,1
1740,0,0,0,1,0
1741,0,0,0,0,0
1742,0,1,1,1,1
1743,1,1,1,1,1
1744,0,0,0,0,0
1745,0,0,0,0,0
1746,1,1,1,1,1
1747,1,0,0,0,0
1748,1,1,0,1,1
1749,1,1,1,1,1
1750,0,0,0,0,0
1751,1,1,1,1,1
1752,1,1,1,1,1
1753,1,1,0,0,0
1754,1,0,0,0,0
1755,0,1,0,1,1
1756,1,1,1,1,1
1757,0,1,1,1,1
1758,1,1,1,1,1
1759,0,1,1,1,1
1760,1,1,0,1,0
1761,0,0,0,0,0
1762,1,0,0,0,0
1763,0,0,1,1,1
1764,1,1,0,1,0
1765,0,0,0,0,0
1766,1,1,0,1,1
1767,0,1,1,1,1
1768,1,1,1,1,1
1769,0,1,1,1,1
1770,1,1,1,1,1
1771,1,1,1,1,1
1772,1,1,1,1,1
1773,0,1,1,1,1
1774,1,1,1,1,1
1775,0,0,0,1,1
1776,0,0,0,0,0
1777,0,0,0,0,0
1778,0,1,0,0,0
1779,0,0,0,1,0
1780,1,1,1,1,1
1781,1,1,1,1,1
1782,1,1,0,1,1
1783,0,0,0,0,0
1784,1,1,1,1,1
1785,1,1,1,1,1
1786,1,1,1,1,1
1787,0,0,0,0,0
1788,0,0,0,0,0
1789,0,1,1,1,1
1790,1,1,1,1,1
1791,0,1,0,1,1
1792,0,0,0,0,0
1793,0,1,0,1,1
1794,1,0,0,0,0
1795,0,0,1,1,1
1796,1,1,1,1,1
1797,0,0,0,0,0
1798,1,1,1,1,1
1799,1,1,0,1,1
1800,0,0,1,0,0
1801,0,0,0,0,0
1802,0,0,0,0,0
1803,0,1,1,1,1
1804,1,1,1,1,1
1805,1,1,1,1,1
1806,1,1,1,1,0
1807,0,0,0,0,0
1808,0,0,0,0,0
1809,1,1,1,1,1
1810,0,0,0,0,0
1811,0,1,1,1,1
1812,0,0,0,0,0
1813,1,1,1,1,1
1814,0,1,1,1,1
1815,1,1,0,1,1
1816,1,1,0,1,1
1817,0,0,0,0,0
1818,1,1,0,1,1
1819,1,0,0,0,0
1820,1,1,1,1,1
1821,0,0,0,0,0
1822,1,1,0,0,1
1823,1,1,1,1,1
1824,0,0,0,0,0
1825,1,1,0,1,1
1826,1,1,1,1,1
1827,1,1,1,1,1
1828,1,1,0,0,0
1829,1,1,1,1,1
1830,0,0,0,0,0
1831,0,0,0,0,0
1832,0,0,0,1,1
1833,1,1,0,1,1
1834,1,0,0,0,0
1835,1,1,1,1,1
1836,1,1,1,1,1
1837,0,0,0,0,0
1838,0,0,0,0,0
1839,1,1,1,1,0
1840,0,0,0,0,0
1841,1,0,0,0,0
1842,1,1,0,1,1
1843,0,0,0,0,0
1844,1,1,0,1,1
1845,1,1,1,1,1
1846,1,1,1,1,1
1847,1,1,1,1,1
1848,0,1,0,0,0
1849,1,1,1,1,1
1850,1,1,1,1,1
1851,1,0,0,1,1
1852,1,1,0,1,1
1853,1,1,0,1,1
1854,1,1,1,1,1
1855,1,1,1,1,1
1856,1,1,1,1,1
1857,0,0,1,1,1
1858,1,1,1,1,1
1859,1,1,0,1,1
1860,0,0,0,0,0
1861,1,1,1,1,1
1862,1,1,1,1,1
1863,1,1,1,1,1
1864,1,0,0,0,0
1865,1,1,1,1,1
1866,0,0,0,0,0
1867,0,0,0,0,0
1868,0,0,0,0,0
1869,1,1,1,1,1
1870,1,1,1,1,1
1871,0,1,1,1,1
1872,1,1,1,1,1
1873,1,1,0,1,1
1874,1,1,1,1,1
1875,1,1,1,1,0
1876,1,1,0,1,0
1877,1,1,1,1,1
1878,1,1,1,1,1
1879,0,1,0,1,1
1880,0,0,0,0,0
1881,1,1,0,1,1
1882,1,1,1,1,1
1883,0,0,0,0,0
1884,1,1,1,1,1
1885,0,0,0,0,0
1886,1,1,1,1,1
1887,0,0,0,0,0
1888,1,1,1,1,1
1889,0,0,1,1,1
1890,0,0,0,0,0
1891,0,0,0,0,0
1892,1,1,1,1,1
1893,0,0,1,1,1
1894,0,0,0,0,0
1895,0,0,0,0,0
1896,0,0,0,0,0
1897,0,0,0,0,0
1898,1,1,1,1,1
1899,1,1,0,1,1
1900,0,0,0,0,0
1901,1,1,0,1,1
1902,1,1,1,1,1
1903,1,1,1,1,1
1904,0,0,1,1,1
1905,1,1,1,1,1
1906,0,0,0,0,0
1907,0,0,1,0,0
1908,0,0,0,0,0
1909,0,1,0,1,0
1910,1,1,1,1,1
1911,0,1,1,1,1
1912,0,0,0,0,0
1913,1,1,0,1,0
1914,0,0,0,0,0
1915,1,1,1,1,1
1916,1,1,0,1,0
1917,0,0,0,0,0
1918,1,1,1,1,1
1919,1,1,1,1,1
1920,0,0,0,0,0
1921,0,0,0,0,0
1922,0,1,1,1,1
1923,1,1,1,1,1
1924,1,1,1,1,1
1925,1,1,1,1,1
1926,0,0,0,0,0
1927,1,1,1,1,1
1928,0,0,0,0,0
1929,0,0,0,0,0
1930,0,0,0,0,0
1931,1,1,1,1,1
1932,1,1,1,1,1
1933,0,0,0,0,0
1934,0,0,0,0,0
1935,0,0,1,1,1
1936,1,0,0,0,0
1937,0,0,0,0,0
1938,1,1,1,1,1
1939,1,1,1,0,0
1940,1,1,1,1,1
1941,0,0,0,0,0
1942,0,0,0,0,0
1943,0,1,0,1,1
1944,1,0,0,0,0
1945,0,1,1,1,1
1946,0,1,0,1,0
1947,1,1,1,1,1
1948,1,1,0,1,1
1949,0,0,0,0,0
1950,0,0,0,0,0
1951,0,0,0,0,0
1952,0,0,0,0,0
1953,0,0,0,0,0
1954,1,1,1,1,0
1955,1,1,1,1,1
1956,1,0,0,0,0
1957,1,0,0,0,0
1958,1,1,0,1,1
1959,0,1,0,1,1
1960,0,1,1,1,1
1961,0,1,0,1,1
1962,0,0,0,0,0
1963,1,1,1,1,1
1964,0,0,0,0,0
1965,0,0,0,0,0
1966,1,1,0,1,0
1967,0,0,0,0,0
1968,0,0,0,0,0
1969,0,0,0,0,0
1970,0,0,0,0,0
1971,0,0,0,0,0
1972,1,1,0,1,1
1973,1,1,1,1,1
1974,1,1,1,1,0
1975,1,1,1,1,1
1976,1,1,1,1,1
1977,0,1,1,1,1
1978,0,0,0,0,0
1979,1,1,1,1,1
1980,0,0,1,1,1
1981,1,1,1,1,1
1982,0,1,0,1,1
1983,0,0,1,1,1
1984,0,0,0,0,0
1985,0,0,0,0,0
1986,0,0,0,0,0
1987,1,1,1,1,1
1988,0,0,1,1,1
1989,1,1,1,1,1
1990,0,0,0,0,0
1991,1,1,1,1,1
1992,0,0,0,1,0
1993,1,1,1,1,1
1994,0,1,1,1,1
1995,1,1,1,1,1
1996,0,1,1,0,0
1997,0,0,0,0,0
1998,1,1,1,1,1
1999,0,1,1,1,1
2000,0,0,0,0,0
2001,1,1,1,1,1
2002,0,1,1,1,1
2003,0,0,0,0,0
2004,1,1,1,1,1
2005,1,1,0,1,1
2006,0,0,0,0,0
2007,0,1,0,1,1
2008,0,1,1,1,1
2009,0,0,1,1,1
2010,0,1,0,1,1
2011,1,1,1,1,1
2012,0,0,0,0,0
2013,1,1,1,1,1
2014,0,0,0,0,0
2015,0,1,1,1,1
2016,0,0,1,0,0
2017,1,1,1,1,1
2018,0,0,0,0,0
2019,0,0,0,0,0
2020,0,0,0,0,0
2021,1,1,1,1,1
2022,1,1,1,1,1
2023,0,1,0,1,1
2024,1,1,1,0,0
2025,0,0,0,0,0
2026,1,1,1,1,1
2027,1,1,0,1,1
2028,0,0,0,0,0
2029,1,1,1,1,1
2030,1,1,1,1,1
2031,0,1,0,1,0
2032,0,0,1,1,1
2033,1,1,1,1,1
2034,0,0,0,0,0
2035,1,1,0,1,1
2036,1,0,0,0,0
2037,1,1,1,0,1
2038,1,1,0,1,1
2039,1,0,0,0,0
2040,0,0,0,0,0
2041,0,1,1,1,1
2042,0,0,0,0,0
2043,1,1,1,1,1
2044,1,1,1,1,1
2045,0,0,0,0,0
2046,0,0,0,0,0
2047,0,0,0,0,0
2048,0,0,0,0,0
2049,0,0,0,0,0
2050,1,1,1,1,1
2051,1,1,1,1,1
2052,0,0,0,0,0
2053,1,1,0,1,1
2054,0,1,0,1,1
2055,0,0,0,0,0
2056,1,0,0,0,0
2057,0,0,0,0,0
2058,1,1,0,1,1
2059,1,1,1,0,0
2060,0,1,0,1,1
2061,1,1,0,0,0
2062,0,1,1,1,1
2063,1,1,0,1,1
2064,1,1,0,1,1
2065,1,1,1,0,0
2066,0,0,0,0,0
2067,1,1,1,1,1
2068,1,1,0,1,0
2069,0,0,0,0,0
2070,0,0,1,1,1
2071,0,0,0,0,0
2072,1,1,1,1,1
2073,1,1,0,1,0
2074,0,0,0,0,0
2075,0,0,0,0,0
2076,1,1,1,1,1
2077,0,0,0,0,0
2078,0,0,0,0,0
2079,0,0,0,0,0
2080,1,1,1,1,1
2081,0,0,0,0,0
2082,0,0,0,1,0
2083,0,0,0,1,0
2084,1,1,0,1,0
2085,1,1,1,1,1
2086,1,1,0,1,1
2087,0,0,0,1,1
2088,1,1,1,1,1
2089,0,1,0,1,1
2090,1,1,1,1,1
2091,1,1,1,1,1
2092,0,0,0,0,0
2093,1,1,1,1,1
2094,1,1,1,1,0
2095,0,0,0,0,0
2096,1,1,0,1,1
2097,1,0,0,0,0
2098,1,1,1,1,1
2099,1,1,1,1,1
2100,1,1,1,1,1
2101,1,1,0,0,0
2102,0,0,0,0,0
2103,1,1,1,1,1
2104,0,0,0,1,0
2105,0,1,1,1,1
2106,1,1,1,1,1
2107,1,1,1,1,1
2108,1,1,1,1,1
2109,0,0,0,0,0
2110,0,0,0,0,0
2111,0,0,0,0,0
2112,0,1,1,0,1
2113,0,0,0,0,0
2114,0,0,0,0,0
2115,0,0,0,0,0
2116,0,0,0,0,0
2117,0,1,0,1,0
2118,0,1,0,1,0
2119,1,1,1,1,1
2120,0,0,0,0,0
2121,1,0,0,0,0
2122,0,0,0,0,0
2123,0,0,0,0,0
2124,1,1,1,1,1
2125,0,0,0,0,0
2126,0,0,0,0,0
2127,0,0,0,0,0
2128,0,0,1,0,1
2129,0,0,0,0,0
2130,1,1,0,1,0
2131,1,1,1,1,1
2132,0,0,0,0,0
2133,1,1,1,1,1
2134,1,1,1,1,1
2135,0,1,1,1,1
2136,1,1,1,1,1
2137,0,1,1,1,1
2138,0,1,0,1,1
2139,1,1,1,1,1
2140,1,1,1,1,1
2141,1,1,1,1,1
2142,1,1,0,1,0
2143,1,1,0,0,0
2144,1,1,1,1,1
2145,0,0,0,0,0
2146,1,1,0,1,1
2147,0,0,0,0,0
2148,0,1,1,1,1
2149,1,1,1,1,1
2150,1,1,1,1,1
2151,0,1,0,1,0
2152,0,1,1,1,1
2153,1,0,0,1,0
2154,1,1,0,1,1
2155,0,0,0,0,0
2156,1,1,0,1,1
2157,0,0,0,0,0
2158,0,0,0,0,0
2159,1,1,0,1,1
2160,1,1,1,1,1
2161,1,1,1,1,1
2162,1,1,1,1,1
2163,1,1,1,1,1
2164,1,1,1,1,1
2165,1,1,0,1,1
2166,0,0,0,0,0
2167,1,1,1,0,0
2168,1,1,1,1,1
2169,1,1,1,1,1
2170,1,1,1,1,1
2171,1,1,1,1,1
2172,1,1,1,1,1
2173,0,1,0,1,1
2174,0,0,1,1,1
2175,1,1,0,0,0
2176,0,1,1,1,1
2177,0,1,1,1,0
2178,0,0,1,1,1
2179,1,1,1,1,1
2180,0,1,1,1,1
2181,1,1,1,1,1
2182,0,0,0,0,0
2183,0,0,0,0,0
2184,0,0,0,0,0
2185,0,0,0,0,0
2186,1,1,1,1,1
2187,0,0,1,0,0
2188,0,0,0,0,0
2189,1,1,1,1,1
2190,0,0,0,0,0
2191,0,0,0,0,0
2192,1,1,0,1,1
2193,1,1,1,1,1
2194,1,1,0,1,1
2195,0,0,0,0,0
2196,1,1,1,1,1
2197,1,1,1,1,1
2198,1,1,0,1,1
2199,1,1,0,1,1
2200,0,1,0,1,1
2201,0,0,0,0,0
2202,0,0,0,0,0
2203,1,1,1,1,1
2204,1,1,1,1,1
2205,0,0,0,0,0
2206,1,1,1,1,1
2207,1,1,1,1,1
2208,1,1,1,1,1
2209,1,1,1,1,1
2210,1,1,1,1,1
2211,0,0,0,0,0
2212,1,1,1,1,1
2213,0,1,1,1,1
2214,0,1,0,0,0
2215,0,0,0,0,0
2216,0,1,1,1,1
2217,0,1,1,1,1
2218,1,1,1,1,1
2219,1,1,1,1,1
2220,0,1,1,0,0
2221,0,0,1,1,1
2222,0,0,0,0,0
